chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist	posid
chr12	7108275	+	hg38	731	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	C1RL	TRUE	-	TRUE	0	PTPN6	146958	chr12+7108275
chr12	7658810	+	hg38	11	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	APOBEC1	TRUE	-	FALSE	-0	C3AR1	398032	chr12+7658810
chr12	96187336	+	hg38	2558	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	ELK3	FALSE	+	FALSE	-7044	ELK3	-7044	chr12+96187336
chr13	100610457	-	hg38	1820	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	TMTC4	TRUE	-	FALSE	-0	FGF14	1110396	chr13-100610457
chr13	106204400	-	hg38	1976	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LINC00460	FALSE	+	FALSE	-172161	TNFSF13B	-2065227	chr13-106204400
chr13	19862501	-	hg38	1327	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ZMYM5	TRUE	-	FALSE	0	ZMYM2	-94903	chr13-19862501
chr13	24271558	-	hg38	1171	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SPATA13	TRUE	+	FALSE	-0	FGF9	2567056	chr13-24271558
chr13	44577146	-	hg38	4	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	TSC22D1-AS1	TRUE	+	TRUE	0	LCP1	1548775	chr13-44577146
chr13	46663726	-	hg38	238	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LRCH1	TRUE	+	FALSE	-0	LCP1	-481401	chr13-46663726
chr13	48446357	-	hg38	1809	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	RB1	TRUE	+	FALSE	-0	RB1	-0	chr13-48446357
chr13	49616303	-	hg38	1934	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ARL11	FALSE	+	FALSE	-11994	DLEU2	366244	chr13-49616303
chr13	71607516	-	hg38	1425	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	DACH1	TRUE	-	FALSE	-0	KLF5	-1447458	chr13-71607516
chr13	71829201	-	hg38	102410	p402	402	GTSP3599	PBMC	M21	151	10.14784946236559	DACH1	TRUE	-	FALSE	0	KLF5	-1225773	chr13-71829201
chr13	106754900	+	hg38	45	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LINC00443	FALSE	+	FALSE	82719	TNFSF13B	-1514727	chr13+106754900
chr13	32115984	+	hg38	269	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	FRY	TRUE	+	FALSE	0	BRCA2	-199494	chr13+32115984
chr13	41018021	+	hg38	744	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	ELF1	TRUE	-	FALSE	0	FOXO1	-351423	chr13+41018021
chr13	44275673	+	hg38	834	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	MIR8079	FALSE	-	FALSE	-79472	LCP1	1850248	chr13+44275673
chr13	48541501	+	hg38	113	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	RCBTB2	FALSE	-	FALSE	-5518	RB1	59610	chr13+48541501
chr13	51367291	+	hg38	587	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	INTS6	TRUE	-	FALSE	-0	INTS6	-0	chr13+51367291
chr13	97387496	+	hg38	365	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	MBNL2	TRUE	+	FALSE	-0	RAP2A	-46723	chr13+97387496
chr13	99258692	+	hg38	1154	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	UBAC2	TRUE	+	FALSE	0	RAP2A	1790693	chr13+99258692
chr14	21459680	-	hg38	82	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	RAB2B	TRUE	-	TRUE	-0	NDRG2	-388807	chr14-21459680
chr14	33942928	-	hg38	1738	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	EGLN3	TRUE	-	FALSE	0	NFKBIA	1458580	chr14-33942928
chr14	38088583	-	hg38	1550	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	SSTR1	FALSE	+	FALSE	-119414	FOXA1	-493462	chr14-38088583
chr14	68145559	-	hg38	88	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	RAD51B	TRUE	+	FALSE	0	RAD51B	0	chr14-68145559
chr14	68794561	-	hg38	914	p402	402	GTSP3599	PBMC	M21	5	0.33602150537634407	ZFP36L1	TRUE	-	FALSE	0	ZFP36L1	0	chr14-68794561
chr14	75334036	-	hg38	202	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LINC01220	FALSE	+	FALSE	37625	FOS	51801	chr14-75334036
chr14	77000074	-	hg38	258	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	IRF2BPL	FALSE	-	FALSE	24467	TGFB3	-1017062	chr14-77000074
chr14	77605822	-	hg38	2245	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SPTLC2	TRUE	-	FALSE	0	TGFB3	-1622810	chr14-77605822
chr14	91243460	-	hg38	203	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	GPR68	TRUE	-	FALSE	0	GPR68	0	chr14-91243460
chr14	92539489	-	hg38	1906	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	RIN3	TRUE	+	FALSE	0	GOLGA5	-254740	chr14-92539489
chr14	100080709	+	hg38	2060	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	EVL	TRUE	+	FALSE	-0	EVL	-0	chr14+100080709
chr14	101873805	+	hg38	55	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	PPP2R5C	TRUE	+	FALSE	-0	HSP90AA1	206931	chr14+101873805
chr14	35286590	+	hg38	613	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	PSMA6	TRUE	+	FALSE	0	NFKBIA	114918	chr14+35286590
chr14	35366511	+	hg38	61	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	NFKBIA	FALSE	-	FALSE	34997	NFKBIA	34997	chr14+35366511
chr14	43593613	+	hg38	2001	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	FSCB	FALSE	-	FALSE	910534	FSCB	910534	chr14+43593613
chr14	50363210	+	hg38	364	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	CDKL1	TRUE	-	FALSE	-0	SAV1	270368	chr14+50363210
chr14	58749840	+	hg38	20	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	LINC01500	FALSE	+	FALSE	-78446	ARID4A	376106	chr14+58749840
chr14	59564889	+	hg38	27	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CCDC175	TRUE	-	FALSE	0	SIX1	1079808	chr14+59564889
chr14	68683189	+	hg38	8581	p402	402	GTSP3599	PBMC	M21	15	1.0080645161290325	RAD51B	FALSE	+	FALSE	70	RAD51B	70	chr14+68683189
chr14	93086224	+	hg38	1192	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ITPK1	TRUE	-	FALSE	0	CHGA	150930	chr14+93086224
chr15	38255375	-	hg38	195	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SPRED1	TRUE	+	FALSE	0	RASGRP1	232720	chr15-38255375
chr15	61168306	-	hg38	18	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	RORA	TRUE	-	FALSE	0	GCNT3	1548294	chr15-61168306
chr15	66617590	-	hg38	794	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LINC01169	TRUE	+	FALSE	0	MAP2K1	126045	chr15-66617590
chr15	70256149	-	hg38	20	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	TLE3	FALSE	-	FALSE	-158231	ANP32A	-1435226	chr15-70256149
chr15	74791184	-	hg38	13	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CSK	TRUE	+	FALSE	0	CYP1A1	-65573	chr15-74791184
chr15	74870531	-	hg38	429	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	SCAMP2	TRUE	-	FALSE	0	CYP1A1	-144920	chr15-74870531
chr15	85414361	-	hg38	2	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	AKAP13	TRUE	+	FALSE	0	AKAP13	0	chr15-85414361
chr15	85688141	-	hg38	21	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	AKAP13	TRUE	+	FALSE	-0	AKAP13	-0	chr15-85688141
chr15	90035450	-	hg38	376	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ZNF710	TRUE	+	FALSE	0	IDH2	48526	chr15-90035450
chr15	99473835	-	hg38	1675	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	LRRC28	FALSE	+	FALSE	83102	IGF1R	509304	chr15-99473835
chr15	32792683	+	hg38	2831	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	FMN1	TRUE	-	FALSE	-0	GREM1	58013	chr15+32792683
chr15	63601166	+	hg38	36	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	FBXL22	TRUE	+	FALSE	-0	USP3	6525	chr15+63601166
chr15	64892158	+	hg38	147	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	ANKDD1A	FALSE	+	FALSE	-19742	USP3	1297517	chr15+64892158
chr15	66614023	+	hg38	9	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LINC01169	TRUE	+	FALSE	0	MAP2K1	122478	chr15+66614023
chr15	67146811	+	hg38	35	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SMAD3	TRUE	+	FALSE	-0	SMAD3	-0	chr15+67146811
chr15	74776080	+	hg38	18	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	CSK	FALSE	+	FALSE	-6002	CYP1A1	-50469	chr15+74776080
chr15	92810804	+	hg38	111	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	ASB9P1	FALSE	+	FALSE	13695	CHD2	-89515	chr15+92810804
chr16	10828446	-	hg38	3332	p402	402	GTSP3599	PBMC	M21	4	0.2688172043010753	TVP23A	FALSE	-	FALSE	-9651	CIITA	-48750	chr16-10828446
chr16	12228542	-	hg38	17	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SNX29	TRUE	+	FALSE	0	SNX29	0	chr16-12228542
chr16	20905814	-	hg38	1439	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LYRM1	TRUE	+	FALSE	0	UQCRC2	-1047248	chr16-20905814
chr16	27242467	-	hg38	2037	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	NSMCE1	TRUE	-	FALSE	-0	KDM8	20698	chr16-27242467
chr16	27244888	-	hg38	889	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	NSMCE1	TRUE	-	FALSE	-0	KDM8	23119	chr16-27244888
chr16	30461937	-	hg38	7	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ITGAL	FALSE	+	FALSE	-10723	CORO1A	272860	chr16-30461937
chr16	3076537	-	hg38	79	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	IL32	FALSE	+	FALSE	6717	TRAP1	581498	chr16-3076537
chr16	49502796	-	hg38	335	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ZNF423	TRUE	-	FALSE	-0	ZNF423	-0	chr16-49502796
chr16	66552226	-	hg38	1571	p402	402	GTSP3599	PBMC	M21	4	0.2688172043010753	CKLF,CKLF-CMTM1	FALSE	+,+	FALSE	335	CBFB	-476919	chr16-66552226
chr16	68000012	-	hg38	5974	p402	402	GTSP3599	PBMC	M21	9	0.6048387096774194	DPEP2	TRUE	-	FALSE	0	NFATC3	-85352	chr16-68000012
chr16	20911634	+	hg38	1478	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	LYRM1	TRUE	+	FALSE	0	UQCRC2	-1041428	chr16+20911634
chr16	29663762	+	hg38	33	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SPN	TRUE	+	TRUE	0	MVP	-156630	chr16+29663762
chr16	30184624	+	hg38	631	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CORO1A	TRUE	+	FALSE	0	CORO1A	0	chr16+30184624
chr16	30552973	+	hg38	1783	p402	402	GTSP3599	PBMC	M21	7	0.47043010752688175	ZNF764	FALSE	-	FALSE	789	CORO1A	363896	chr16+30552973
chr16	49595667	+	hg38	299	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	ZNF423	TRUE	-	FALSE	-0	ZNF423	-0	chr16+49595667
chr16	57575859	+	hg38	2932	p402	402	GTSP3599	PBMC	M21	5	0.33602150537634407	ADGRG5	TRUE	+	TRUE	-0	CFAP20	537727	chr16+57575859
chr16	57687597	+	hg38	54	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ADGRG3	TRUE	+	FALSE	-0	CFAP20	425989	chr16+57687597
chr16	68013481	+	hg38	1780	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	DPEP2NB	TRUE	-	TRUE	-0	NFATC3	-71883	chr16+68013481
chr16	75074374	+	hg38	101	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ZNRF1	TRUE	+	FALSE	-0	ZFHX3	-2015738	chr16+75074374
chr16	75622973	+	hg38	1001	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ADAT1	TRUE	-	TRUE	0	ADAMTS18	1659153	chr16+75622973
chr16	81745845	+	hg38	1348	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	PLCG2	FALSE	+	FALSE	-33411	CDH13	-880947	chr16+81745845
chr16	81830039	+	hg38	401	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	PLCG2	TRUE	+	FALSE	0	CDH13	-796753	chr16+81830039
chr17	16332363	-	hg38	737	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	PIGL	FALSE	+	FALSE	6103	NCOR1	-116802	chr17-16332363
chr17	18720962	-	hg38	113	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	TRIM16L	TRUE	+	FALSE	-0	FLII	-462045	chr17-18720962
chr17	30727885	-	hg38	459	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SUZ12P1	TRUE	+	FALSE	0	NF1	-367040	chr17-30727885
chr17	30821595	-	hg38	1254	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CRLF3	TRUE	-	FALSE	0	NF1	-273330	chr17-30821595
chr17	32062516	-	hg38	79	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LRRC37B	FALSE	+	FALSE	9015	SUZ12	61470	chr17-32062516
chr17	41666378	-	hg38	3	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	EIF1	FALSE	+	FALSE	-22495	KLHL10	-169305	chr17-41666378
chr17	44391747	-	hg38	26	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ITGA2B	FALSE	-	FALSE	-2145	GRN	38640	chr17-44391747
chr17	48000968	-	hg38	1904	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CDK5RAP3	FALSE	+	FALSE	19181	TBX21	254848	chr17-48000968
chr17	48484443	-	hg38	3131	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	LOC101927166	FALSE	+	FALSE	18402	HOXB8	127901	chr17-48484443
chr17	48542062	-	hg38	3	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	HOXB2	FALSE	-	FALSE	591	HOXB8	70282	chr17-48542062
chr17	50095006	-	hg38	169	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	PDK2	TRUE	+	FALSE	0	COL1A1	89088	chr17-50095006
chr17	50142247	-	hg38	268	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	PPP1R9B	TRUE	-	FALSE	0	COL1A1	41847	chr17-50142247
chr17	50708290	-	hg38	207	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ANKRD40	FALSE	-	FALSE	-380	COL1A1	-506650	chr17-50708290
chr17	7251026	-	hg38	74	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CTDNEP1	TRUE	-	FALSE	0	ACAP1	-85501	chr17-7251026
chr17	75645446	-	hg38	1264	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	RECQL5	TRUE	-	FALSE	-0	RECQL5	-0	chr17-75645446
chr17	82217597	-	hg38	11	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CCDC57	FALSE	-	FALSE	-4718	SLC16A3	-10807	chr17-82217597
chr17	16216258	+	hg38	8	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	NCOR1	FALSE	-	FALSE	-697	NCOR1	-697	chr17+16216258
chr17	28741579	+	hg38	188	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	NEK8	TRUE	+	FALSE	-0	TRAF4	-2424	chr17+28741579
chr17	30727882	+	hg38	734	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	SUZ12P1	TRUE	+	FALSE	0	NF1	-367043	chr17+30727882
chr17	42929338	+	hg38	3818	p402	402	GTSP3599	PBMC	M21	4	0.2688172043010753	G6PC	FALSE	+	FALSE	14904	BRCA1	114955	chr17+42929338
chr17	57513457	+	hg38	50	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	MSI2	TRUE	+	FALSE	-0	MSI2	-0	chr17+57513457
chr17	57903999	+	hg38	163	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	CUEDC1	TRUE	-	FALSE	-0	CUEDC1	-0	chr17+57903999
chr17	58337455	+	hg38	1080	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	TSPOAP1-AS1	TRUE	+	TRUE	0	MIR142	-6136	chr17+58337455
chr17	63419906	+	hg38	113	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	TANC2	TRUE	+	FALSE	-0	CD79B	508828	chr17+63419906
chr17	63448245	+	hg38	735	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CYB561	FALSE	-	FALSE	-1883	CD79B	480489	chr17+63448245
chr17	64400161	+	hg38	4919	p402	402	GTSP3599	PBMC	M21	13	0.8736559139784945	PECAM1	FALSE	-	FALSE	-9282	PECAM1	-9282	chr17+64400161
chr17	66944346	+	hg38	3316	p402	402	GTSP3599	PBMC	M21	8	0.5376344086021506	CACNG4	FALSE	+	FALSE	-20516	AXIN2	-1382723	chr17+66944346
chr17	67257298	+	hg38	3377	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LOC101928021	TRUE	+	FALSE	-0	PRKAR1A	-1156323	chr17+67257298
chr17	74744243	+	hg38	4601	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	RAB37	TRUE	+	FALSE	-0	SLC9A3R1	-4367	chr17+74744243
chr17	76145370	+	hg38	349	p402	402	GTSP3599	PBMC	M21	4	0.2688172043010753	RNF157-AS1,RNF157	TRUE	+,-	FALSE	-0	RNF157	-0	chr17+76145370
chr17	78387353	+	hg38	118	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	PGS1	TRUE	+	FALSE	0	TK1	-200148	chr17+78387353
chr17	79996829	+	hg38	1024	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	TBC1D16	TRUE	-	FALSE	0	CBX4	-157414	chr17+79996829
chr17	8360140	+	hg38	3412	p402	402	GTSP3599	PBMC	M21	6	0.4032258064516129	LOC100128288	TRUE	-	TRUE	0	RPL26	17374	chr17+8360140
chr18	13312625	-	hg38	8	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LDLRAD4	TRUE	+	FALSE	0	MC2R	569417	chr18-13312625
chr18	23861603	-	hg38	16	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LAMA3	TRUE	+	FALSE	-0	RBBP8	835116	chr18-23861603
chr18	58267760	-	hg38	2777	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	NEDD4L	TRUE	+	FALSE	-0	MALT1	-403624	chr18-58267760
chr18	63098511	-	hg38	470	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	BCL2	FALSE	-	FALSE	24833	BCL2	24833	chr18-63098511
chr18	77116373	-	hg38	599	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	MBP	TRUE	-	FALSE	0	NFATC1	-2279397	chr18-77116373
chr18	11946194	+	hg38	128	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	IMPA2	FALSE	+	FALSE	-35232	MPPE1	-37396	chr18+11946194
chr18	26712078	+	hg38	437	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	PCAT18	FALSE	-	FALSE	-8439	SS18	-620860	chr18+26712078
chr18	3017003	+	hg38	1944	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	LPIN2	FALSE	-	FALSE	-5055	DLGAP1	479027	chr18+3017003
chr18	35046881	+	hg38	131	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	MAPRE2	TRUE	+	FALSE	0	SLC39A6	1061648	chr18+35046881
chr18	3602686	+	hg38	17	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	DLGAP1	TRUE	-	FALSE	-0	DLGAP1	-0	chr18+3602686
chr18	44503193	+	hg38	424	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LINC01478	TRUE	-	FALSE	0	SETBP1	-176978	chr18+44503193
chr18	44808271	+	hg38	42	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SETBP1	TRUE	+	FALSE	0	SETBP1	0	chr18+44808271
chr18	48953303	+	hg38	8	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SMAD7	FALSE	-	FALSE	-2591	DYM	88169	chr18+48953303
chr18	5467897	+	hg38	2	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	EPB41L3	TRUE	-	FALSE	-0	EPB41L3	-0	chr18+5467897
chr18	54837546	+	hg38	523	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	RAB27B	TRUE	+	FALSE	0	MBD2	-612757	chr18+54837546
chr18	55353258	+	hg38	1099	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	TCF4	TRUE	-	FALSE	-0	MBD2	-1128469	chr18+55353258
chr18	63098616	+	hg38	3872	p402	402	GTSP3599	PBMC	M21	5	0.33602150537634407	BCL2	FALSE	-	FALSE	24728	BCL2	24728	chr18+63098616
chr18	70620850	+	hg38	9	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	GTSCR1	FALSE	-	FALSE	9667	SERPINB3	-6958886	chr18+70620850
chr19	10097987	-	hg38	767	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ANGPTL6	TRUE	-	FALSE	0	DNMT1	35355	chr19-10097987
chr19	14005273	-	hg38	25	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	RFX1	TRUE	-	FALSE	0	ADGRE5	-375869	chr19-14005273
chr19	17556178	-	hg38	1551	p402	402	GTSP3599	PBMC	M21	7	0.47043010752688175	COLGALT1	TRUE	+	FALSE	0	SLC27A1	50009	chr19-17556178
chr19	1895228	-	hg38	1135	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ABHD17A	FALSE	-	FALSE	-9708	SCAMP4	-9984	chr19-1895228
chr19	19372342	-	hg38	52	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	GATAD2A	FALSE	+	FALSE	-13459	BORCS8-MEF2B	-179750	chr19-19372342
chr19	36127153	-	hg38	21	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	TBCB	FALSE	+	FALSE	1204	ZNF146	-87447	chr19-36127153
chr19	40284979	-	hg38	2	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	AKT2	TRUE	-	FALSE	0	AKT2	0	chr19-40284979
chr19	48255581	-	hg38	540	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CARD8	TRUE	-	FALSE	0	CARD8	0	chr19-48255581
chr19	48259286	-	hg38	232	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CARD8-AS1	FALSE	+	FALSE	1091	CARD8	-3339	chr19-48259286
chr19	54284835	-	hg38	32	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	MIR4752	FALSE	+	FALSE	2654	TFPT	-169159	chr19-54284835
chr19	10603919	+	hg38	593	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	SLC44A2	TRUE	+	FALSE	0	CDKN2D	-34939	chr19+10603919
chr19	16169623	+	hg38	115	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CIB3	TRUE	-	FALSE	0	RAB8A	35987	chr19+16169623
chr19	35042336	+	hg38	133	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	HPN	TRUE	+	TRUE	0	FXYD5	-112384	chr19+35042336
chr19	38669335	+	hg38	1965	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	ACTN4	TRUE	+	FALSE	0	PAF1	716292	chr19+38669335
chr19	38931544	+	hg38	11	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	MRPS12	TRUE	+	FALSE	0	PAF1	454083	chr19+38931544
chr19	47743826	+	hg38	217	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	EHD2	FALSE	+	FALSE	691	NAPA	-228567	chr19+47743826
chr19	5130520	+	hg38	546	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	KDM4B	TRUE	+	FALSE	-0	SH3GL1	-729951	chr19+5130520
chr2	146327407	-	hg38	697	p402	402	GTSP3599	PBMC	M21	3	0.20161290322580644	PABPC1P2	FALSE	+	FALSE	-259648	ACVR2A	-1517108	chr2-146327407
chr2	151639216	-	hg38	2115	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	NEB	TRUE	-	FALSE	0	ACVR2A	3708388	chr2-151639216
chr2	169663071	-	hg38	28	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CCDC173	TRUE	-	FALSE	-0	LRP2	-300458	chr2-169663071
chr2	174593108	-	hg38	836	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	WIPF1	TRUE	-	FALSE	-0	CHN1	206204	chr2-174593108
chr2	200863186	-	hg38	3	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	CLK1	TRUE	-	FALSE	0	CFLAR	-252916	chr2-200863186
chr2	233085610	-	hg38	130	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	INPP5D	TRUE	+	FALSE	0	SAG	-222051	chr2-233085610
chr2	234348334	-	hg38	18	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LINC01891	FALSE	-	FALSE	96254	SAG	1001278	chr2-234348334
chr2	430178	-	hg38	878	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	LINC01874	FALSE	-	FALSE	60767	SOX11	-5262487	chr2-430178
chr2	43047032	-	hg38	234	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	LINC01819	FALSE	-	FALSE	-7488	ZFP36L2	175368	chr2-43047032
chr2	43200592	-	hg38	1494	p402	402	GTSP3599	PBMC	M21	2	0.13440860215053765	ZFP36L2	FALSE	-	FALSE	21808	ZFP36L2	21808	chr2-43200592
chr2	45891395	-	hg38	308	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	PRKCE	TRUE	+	FALSE	0	EPCAM	-1477751	chr2-45891395
chr2	54430039	-	hg38	7	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SPTBN1	FALSE	+	FALSE	-26276	RTN4	542148	chr2-54430039
chr2	54590240	-	hg38	5	p402	402	GTSP3599	PBMC	M21	1	0.06720430107526883	SPTBN1	TRUE	+	FALSE	-0	RTN4	381947	chr2-54590240
