chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist
chr16	208765	-	hg38	2	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LUC7L	TRUE	-	FALSE	-0	AXIN1	78673
chr16	23848847	-	hg38	180	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PRKCB	TRUE	+	FALSE	0	PLK1	158479
chr16	29660731	-	hg38	110	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SPN	FALSE	+	FALSE	-2217	MVP	-159661
chr16	433015	-	hg38	39	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	RAB11FIP3	TRUE	+	FALSE	0	AXIN1	-80338
chr16	47217450	-	hg38	12	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ITFG1	TRUE	-	FALSE	-0	ZNF423	2270079
chr16	47506010	-	hg38	37	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PHKB	TRUE	+	FALSE	0	ZNF423	1981519
chr16	67063530	-	hg38	72	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	CBFB	TRUE	+	FALSE	0	CBFB	0
chr16	68881729	-	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	TANGO6	TRUE	+	FALSE	0	CDH1	46186
chr16	75014841	-	hg38	58	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNRF1	TRUE	+	FALSE	0	ZFHX3	-1956205
chr16	75301011	-	hg38	276	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	CFDP1	TRUE	-	FALSE	-0	ADAMTS18	1981115
chr16	84135392	-	hg38	246	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	HSDL1	TRUE	-	FALSE	0	WFDC1	-159312
chr16	87379983	-	hg38	15	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	FBXO31	TRUE	-	FALSE	0	FBXO31	0
chr16	88773220	-	hg38	2	C4_Top	xxx	GTSP5387	T-CELLS	1	2	0.36036036036036034	PIEZO1	TRUE	-	FALSE	0	CDT1	-30556
chr16	89029704	-	hg38	170	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	CBFA2T3	FALSE	-	FALSE	-52607	CBFA2T3	-52607
chr16	89110436	-	hg38	89	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ACSF3	TRUE	+	FALSE	0	CBFA2T3	-133339
chr16	89763061	-	hg38	36	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	FANCA	TRUE	-	FALSE	-0	FANCA	-0
chr16	14837346	+	hg38	3	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	NOMO1	TRUE	+	FALSE	0	MYH11	865787
chr16	16265467	+	hg38	6	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	NOMO3	TRUE	+	FALSE	-0	ABCC1	122392
chr16	1689102	+	hg38	66	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	JPT2	TRUE	+	FALSE	0	NME3	81216
chr16	1823781	+	hg38	6	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	HAGH	TRUE	-	FALSE	0	IGFALS	-28872
chr16	18805743	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SMG1	TRUE	-	TRUE	-0	ABCC1	2662668
chr16	2258747	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	RNPS1	TRUE	-	FALSE	-0	ABCA3	17129
chr16	23135541	+	hg38	137	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	USP31	TRUE	-	FALSE	0	SCNN1B	-166727
chr16	23849774	+	hg38	100	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PRKCB	TRUE	+	FALSE	0	PLK1	159406
chr16	431296	+	hg38	246	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	RAB11FIP3	TRUE	+	FALSE	0	AXIN1	-78619
chr16	4491003	+	hg38	3	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	HMOX2	TRUE	+	FALSE	0	TFAP4	-218002
chr16	47116486	+	hg38	36	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	NETO2	TRUE	-	FALSE	0	ZNF423	2371043
chr16	54054255	+	hg38	41	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	FTO	TRUE	+	FALSE	-0	RBL2	562606
chr16	69066933	+	hg38	250	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	TANGO6	TRUE	+	FALSE	-0	CDH1	231390
chr16	88593940	+	hg38	3	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZC3H18	TRUE	+	FALSE	0	CDT1	-209836
chr16	89317768	+	hg38	5	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ANKRD11	TRUE	-	FALSE	-0	CBFA2T3	-340671
chr16	89430872	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ANKRD11	TRUE	-	FALSE	0	FANCA	306675
chr16	89452482	+	hg38	3	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ANKRD11,LOC101927817	TRUE	-,+	FALSE	0	FANCA	285065
chr16	89810750	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	FANCA	TRUE	-	TRUE	0	FANCA	0
chr17	2267118	-	hg38	5	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SMG6	TRUE	-	FALSE	0	SMG6	0
chr17	40137384	-	hg38	32	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	MSL1	FALSE	+	FALSE	594	CASC3	-2868
chr17	47040697	-	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	RPRML	FALSE	-	FALSE	-61448	CDC27	76998
chr17	48849234	-	hg38	51	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	CALCOCO2	TRUE	+	FALSE	-0	GIP	109320
chr17	59132902	-	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SKA2	TRUE	-	FALSE	0	TRIM37	-25937
chr17	59668165	-	hg38	218	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	CLTC	TRUE	+	FALSE	-0	CLTC	-0
chr17	59942556	-	hg38	255	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	RPS6KB1	TRUE	+	FALSE	-0	MIR21	101218
chr17	68293257	-	hg38	3	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ARSG	TRUE	+	FALSE	0	PRKAR1A	-120364
chr17	7513102	-	hg38	92	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	POLR2A	TRUE	+	TRUE	-0	FGF11	68169
chr17	75349997	-	hg38	12	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	GRB2	TRUE	-	FALSE	-0	GRB2	-0
chr17	7568431	-	hg38	19	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SENP3,SENP3-EIF4A1	TRUE	+,+	FALSE	-0	SHBG	-45631
chr17	8275094	-	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PFAS	FALSE	+	FALSE	4602	RPL26	102420
chr17	8614863	-	hg38	98	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	MYH10	TRUE	-	FALSE	0	RPL26	-231612
chr17	2113235	+	hg38	200	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SMG6	TRUE	-	FALSE	-0	SMG6	-0
chr17	2449643	+	hg38	227	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	METTL16	TRUE	-	FALSE	-0	SMG6	-145867
chr17	2488554	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	METTL16	TRUE	-	FALSE	0	SMG6	-184778
chr17	31224648	+	hg38	97	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	NF1	TRUE	+	FALSE	0	NF1	0
chr17	35258429	+	hg38	50	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SLFN5	TRUE	+	FALSE	-0	NLE1	-116113
chr17	39526679	+	hg38	90	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	CDK12	TRUE	+	FALSE	-0	PPP1R1B	-100243
chr17	42473988	+	hg38	8	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ATP6V0A1	TRUE	+	FALSE	0	STAT3	-85492
chr17	45527889	+	hg38	7	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LRRC37A4P	FALSE	-	FALSE	-7365	HEXIM1	375787
chr17	46530094	+	hg38	2	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ARL17A,LRRC37A2	TRUE	-,+	FALSE	-0	WNT3	232410
chr17	4688421	+	hg38	48	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PELP1	TRUE	-	FALSE	0	ALOX15	-46747
chr17	47955989	+	hg38	85	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PRR15L	TRUE	-	FALSE	0	TBX21	209869
chr17	49805678	+	hg38	240	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	KAT7	TRUE	+	FALSE	0	FAM117A	-41521
chr17	63811780	+	hg38	191	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	DDX42	TRUE	+	FALSE	-0	CD79B	116954
chr17	72860969	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SLC39A11	TRUE	-	FALSE	-0	SSTR2	-304050
chr17	75371255	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	GRB2	TRUE	-	FALSE	0	GRB2	0
chr17	76057149	+	hg38	23	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SRP68	TRUE	-	FALSE	0	RNF157	85302
chr17	77340614	+	hg38	48	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SEPT9	TRUE	+	FALSE	0	SEPT9	0
chr17	7892021	+	hg38	102	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	CHD3	TRUE	+	FALSE	0	CHD3	0
chr17	7901351	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	CHD3	TRUE	+	TRUE	-0	CHD3	-0
chr17	81278939	+	hg38	27	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SLC38A10	TRUE	-	FALSE	0	MAFG	639328
chr18	11508870	-	hg38	142	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LINC01255	FALSE	+	FALSE	1886	MPPE1	374599
chr18	2573635	-	hg38	13	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	NDC80	TRUE	+	FALSE	0	DLGAP1	922395
chr18	31913165	-	hg38	28	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	TRAPPC8	TRUE	-	FALSE	0	DSG2	364156
chr18	3712499	-	hg38	49	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	DLGAP1	TRUE	-	FALSE	-0	DLGAP1	-0
chr18	76833518	-	hg38	102	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF236	TRUE	+	FALSE	0	NFATC1	-2562252
chr18	9220519	-	hg38	3	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ANKRD12	TRUE	+	FALSE	-0	MPPE1	2662950
chr18	1469311	+	hg38	127	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LINC00470	FALSE	-	FALSE	-109681	YES1	-656984
chr18	254802	+	hg38	14	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	THOC1	TRUE	-	FALSE	0	YES1	466788
chr18	46828851	+	hg38	285	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PIAS2	TRUE	-	FALSE	-0	EPG5	-861511
chr18	47880504	+	hg38	6	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SMAD2	TRUE	-	FALSE	-0	SMAD2	-0
chr18	76027562	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LOC339298	FALSE	+	FALSE	-95434	NFATC1	-3368208
chr18	76894555	+	hg38	206	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF236	TRUE	+	FALSE	0	NFATC1	-2501215
chr18	817218	+	hg38	5	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	YES1	FALSE	-	FALSE	-4891	YES1	-4891
chr19	10172070	-	hg38	85	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	DNMT1	TRUE	-	FALSE	0	DNMT1	0
chr19	1023686	-	hg38	195	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	RNU6-2	FALSE	+	FALSE	2057	STK11	-182111
chr19	10685366	-	hg38	38	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ILF3	TRUE	+	TRUE	-0	CDKN2D	-116386
chr19	10805388	-	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	DNM2	TRUE	+	FALSE	-0	SMARCA4	-155532
chr19	16195381	-	hg38	44	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	AP1M1	FALSE	+	FALSE	-2471	RAB8A	61745
chr19	2072503	-	hg38	222	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	MOB3A	TRUE	-	TRUE	-0	SCAMP4	146485
chr19	21030201	-	hg38	55	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF430	TRUE	+	FALSE	0	BORCS8-MEF2B	-1837609
chr19	21038312	-	hg38	55	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF430	TRUE	+	FALSE	0	BORCS8-MEF2B	-1845720
chr19	21061571	-	hg38	42	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF430	FALSE	+	FALSE	1524	BORCS8-MEF2B	-1868979
chr19	2792125	-	hg38	62	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	THOP1	TRUE	+	FALSE	0	GNA11	-302283
chr19	3142548	-	hg38	3	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	GNA15,LOC100996351	TRUE	+,-	FALSE	-0	GNA11	18545
chr19	36067946	-	hg38	125	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	WDR62	TRUE	+	TRUE	0	ZNF146	-146654
chr19	36094781	-	hg38	15	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	WDR62	TRUE	+	FALSE	-0	ZNF146	-119819
chr19	40581283	-	hg38	23	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SHKBP1	TRUE	+	FALSE	0	CYP2A6	262253
chr19	43922452	-	hg38	3	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF45	TRUE	-	FALSE	-0	PLAUR	-252105
chr19	47083206	-	hg38	63	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZC3H4	TRUE	-	FALSE	-0	BBC3	137614
chr19	49575799	-	hg38	273	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	NOSIP	TRUE	-	FALSE	0	RRAS	59491
chr19	58308753	-	hg38	143	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF8-ERVK3-1,ERVK3-1	TRUE	+,+	FALSE	0	ZSCAN22	-18264
chr19	12918075	+	hg38	62	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SYCE2	TRUE	-	FALSE	0	RAD23A	-27737
chr19	14716677	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF333	TRUE	+	FALSE	-0	ADGRE5	307951
chr19	16638196	+	hg38	53	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SMIM7	FALSE	-	FALSE	7950	EPS15L1	-166183
chr19	28623132	+	hg38	5	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LOC100420587	TRUE	-	FALSE	0	CCNE1	-1188860
chr19	34374754	+	hg38	7	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	GPI	TRUE	+	FALSE	0	FXYD5	-779966
chr19	3498424	+	hg38	80	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	DOHH	TRUE	-	FALSE	0	NFIC	29206
chr19	39982955	+	hg38	103	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PSMC4	FALSE	+	FALSE	1190	DYRK1B	-148721
chr19	4117668	+	hg38	59	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	MAP2K2	TRUE	-	FALSE	0	SH3GL1	242697
chr19	45724879	+	hg38	21	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	FBXO46	TRUE	-	FALSE	0	FOSB	249699
chr19	48253685	+	hg38	104	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	CARD8	TRUE	-	FALSE	0	CARD8	0
chr19	57759472	+	hg38	2	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF776	FALSE	+	FALSE	1312	ZSCAN22	-567545
chr19	58483130	+	hg38	152	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF446	TRUE	+	FALSE	0	ZSCAN22	140783
chr19	8463177	+	hg38	2	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	HNRNPM	TRUE	+	FALSE	0	ACTL9	234218
chr19	869285	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	MED16	TRUE	-	FALSE	-0	PTBP1	56957
chr2	127026538	-	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	BIN1	FALSE	-	FALSE	21483	BIN1	21483
chr2	127601586	-	hg38	2	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	MYO7B	TRUE	+	FALSE	-0	ERCC3	-307409
chr2	128085865	-	hg38	61	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	UGGT1	FALSE	+	FALSE	-5313	ERCC3	-791688
chr2	16446777	-	hg38	36	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	FAM49A	FALSE	-	FALSE	102680	FAM49A	102680
chr2	168555849	-	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	CERS6	TRUE	+	FALSE	0	LRP2	571258
chr2	171113045	-	hg38	6	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	TLK1	TRUE	-	FALSE	0	LRP2	-1750432
chr2	17719245	-	hg38	88	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SMC6	TRUE	-	FALSE	0	GEN1	-34611
chr2	189830139	-	hg38	73	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PMS1	TRUE	+	FALSE	0	PMS1	0
chr2	199914483	-	hg38	347	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	C2orf69	TRUE	+	FALSE	0	CFLAR	-1201619
chr2	201382145	-	hg38	176	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	TRAK2	TRUE	-	FALSE	-0	CASP8	94433
chr2	213030089	-	hg38	183	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	IKZF2	TRUE	-	FALSE	-0	IKZF2	-0
chr2	31944520	-	hg38	120	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	MEMO1	TRUE	-	FALSE	0	NLRC4	279927
chr2	36576874	-	hg38	244	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	FEZ2	TRUE	-	FALSE	0	STRN	260822
chr2	59705502	-	hg38	28	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LINC01793	FALSE	+	FALSE	426101	BCL11A	745663
chr2	64465877	-	hg38	60	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LGALSL	FALSE	+	FALSE	4493	RAB1A	620975
chr2	82810268	-	hg38	102	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	DHFRP3	FALSE	+	FALSE	-46533	TMSB10	-2095369
chr2	86477365	-	hg38	51	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	KDM3A	TRUE	+	FALSE	-0	KDM3A	-0
chr2	88612043	-	hg38	2	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	EIF2AK3	TRUE	-	FALSE	0	KDM3A	2119326
chr2	103594140	+	hg38	83	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LINC01935	FALSE	-	FALSE	-609710	SLC9A2	882789
chr2	108487043	+	hg38	99	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	GCC2	TRUE	+	FALSE	-0	RANBP2	-232436
chr2	135631457	+	hg38	46	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	R3HDM1	TRUE	+	FALSE	-0	ARHGEF4	4584203
chr2	153971417	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	GALNT13	TRUE	+	FALSE	0	GALNT5	-3286179
chr2	178483240	+	hg38	2	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PLEKHA3	TRUE	+	FALSE	0	PDE11A	-374900
chr2	183130966	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	NUP35	TRUE	+	FALSE	0	PDE11A	-5022626
chr2	200973440	+	hg38	216	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	FAM126B	FALSE	-	FALSE	276	CFLAR	-142662
chr2	213039270	+	hg38	149	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	IKZF2	TRUE	-	FALSE	-0	IKZF2	-0
chr2	216158236	+	hg38	2	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	XRCC5	TRUE	+	FALSE	-0	IGFBP2	-474590
chr2	239542404	+	hg38	3	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LOC101928111	FALSE	+	FALSE	140039	HDAC4	-141454
chr2	241633776	+	hg38	5	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	THAP4	TRUE	-	TRUE	0	BOK	59637
chr2	24353998	+	hg38	7	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ITSN2	TRUE	-	FALSE	0	NCOA1	-230477
chr2	26389269	+	hg38	110	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SELENOI	TRUE	+	TRUE	-0	OTOF	67932
chr2	27608336	+	hg38	265	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZNF512	TRUE	+	FALSE	-0	FOSL2	-784574
chr2	59321520	+	hg38	36	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	LINC01793	FALSE	+	FALSE	42119	BCL11A	1129645
chr2	68775406	+	hg38	74	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ARHGAP25	TRUE	+	TRUE	0	ARHGAP25	0
chr2	73416593	+	hg38	208	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ALMS1	TRUE	+	FALSE	0	LOXL3	1115663
chr2	85835341	+	hg38	79	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ST3GAL5	FALSE	-	FALSE	3790	USP39	186056
chr2	96601080	+	hg38	38	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	KANSL3	TRUE	-	FALSE	-0	ARID5A	48441
chr20	3006581	-	hg38	239	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PTPRA	TRUE	+	FALSE	-0	CDC25B	-780189
chr20	34796148	-	hg38	3	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	NCOA6	TRUE	-	FALSE	0	NCOA6	0
chr20	3566779	-	hg38	2	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ATRN	TRUE	+	FALSE	-0	CDC25B	-219991
chr20	36536025	-	hg38	72	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	DLGAP4-AS1	TRUE	-	FALSE	-0	RBL1	460322
chr20	3830347	-	hg38	5	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	AP5S1	FALSE	+	FALSE	5039	CDC25B	24225
chr20	44555794	-	hg38	131	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PKIG	TRUE	+	FALSE	0	PKIG	0
chr20	57777257	-	hg38	125	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	NKILA	FALSE	+	FALSE	64476	PMEPA1	-65720
chr20	63622898	-	hg38	98	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	GMEB2	TRUE	-	FALSE	0	TNFRSF6B	-73751
chr20	63719665	-	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ZGPAT	TRUE	+	FALSE	0	TNFRSF6B	20966
chr20	13623999	+	hg38	11	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	TASP1	TRUE	-	FALSE	0	JAG1	-2949952
chr20	21334079	+	hg38	131	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	XRN2	TRUE	+	TRUE	0	KIZ	87456
chr20	32371245	+	hg38	121	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ASXL1	TRUE	+	FALSE	0	ASXL1	0
chr20	34420550	+	hg38	211	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	ITCH	TRUE	+	FALSE	0	NCOA6	294222
chr20	35959378	+	hg38	1	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SCAND1	FALSE	-	FALSE	-4018	PHF20	9011
chr20	36640188	+	hg38	84	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	SLA2	TRUE	-	FALSE	0	RBL1	356159
chr20	37066097	+	hg38	272	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	RBL1	TRUE	-	FALSE	0	RBL1	0
chr20	44555215	+	hg38	37	C4_Top	xxx	GTSP5387	T-CELLS	1	1	0.18018018018018017	PKIG	TRUE	+	FALSE	0	PKIG	0
